Date,XLI
2002-03-25,-0.01579161331
2002-03-26,0.00634342679
2002-03-27,0.00667434668
2002-03-28,0.00331474188
2002-04-01,-0.00036712735
2002-04-02,-0.00954835946
2002-04-03,-0.01371893194
2002-04-04,0.00789491077
2002-04-05,0.00447598069
2002-04-08,0.00779775405
2002-04-09,-0.00073680730
2002-04-10,0.02322998626
2002-04-11,-0.03207224032
2002-04-12,-0.00148877044
2002-04-15,-0.01044033515
2002-04-16,0.01770936423
2002-04-17,-0.00703430540
2002-04-18,-0.00745742645
2002-04-19,-0.00563454754
2002-04-22,-0.01586736482
2002-04-23,-0.00191927909
2002-04-24,-0.00846147147
2002-04-25,-0.01202484162
2002-04-26,-0.01020815965
2002-04-29,-0.02181689633
2002-04-30,0.02838610096
2002-05-01,0.00315512971
2002-05-02,0.00353776566
2002-05-03,0.00039177157
2002-05-06,-0.02819168655
2002-05-07,0.00080640343
2002-05-08,0.04146496375
2002-05-09,-0.01700755345
2002-05-10,-0.01494373750
2002-05-13,0.00638730109
2002-05-14,0.02221342152
2002-05-15,0.00388058711
2002-05-16,0.00618494888
2002-05-17,0.00883585713
2002-05-20,-0.00799723360
2002-05-21,-0.01535492300
2002-05-22,0.00428835697
2002-05-23,0.01863365310
2002-05-24,-0.01105148747
2002-05-28,-0.01117589385
2002-05-29,-0.01130172097
2002-05-30,-0.00433585110
2002-05-31,0.00831388901
2002-06-03,-0.03769173325
2002-06-04,-0.00815925687
2002-06-05,0.01686487147
2002-06-06,-0.02386706398
2002-06-07,0.00000000000
2002-06-10,0.00787398957
2002-06-11,-0.01192397349
2002-06-12,-0.00041622675
2002-06-13,-0.00249874593
2002-06-14,-0.00500775915
2002-06-17,0.02810365473
2002-06-18,0.00938449982
2002-06-19,-0.00768029059
2002-06-20,-0.00773900154
2002-06-21,-0.02514264267
2002-06-24,0.01392997183
2002-06-25,-0.02123316052
2002-06-26,-0.00042504847
2002-06-27,0.01574481315
2002-06-28,-0.00083796935
2002-07-01,-0.02222203451
2002-07-02,-0.01543747267
2002-07-03,0.00130665212
2002-07-05,0.04132202139
2002-07-08,-0.01670836963
2002-07-09,-0.02506371263
2002-07-10,-0.02440137129
2002-07-11,0.00134071868
2002-07-12,-0.00312251375
2002-07-15,-0.00760616277
2002-07-16,-0.02073970499
2002-07-17,0.01197072477
2002-07-18,-0.02911725834
2002-07-19,-0.03092794504
2002-07-22,-0.03191467712
2002-07-23,-0.02247738064
2002-07-24,0.05365386308
2002-07-25,0.00096924150
2002-07-26,0.01598849803
2002-07-29,0.06246983836
2002-07-30,0.01166947365
2002-07-31,-0.00177446319
2002-08-01,-0.02222181338
2002-08-02,-0.03636366715
2002-08-05,-0.03301900270
2002-08-06,0.03414648560
2002-08-07,0.02500011228
2002-08-08,0.02899135843
