Date,XLP
2001-03-02,0.0094730637255
2001-03-05,-0.0037536094053
2001-03-06,-0.0203468630365
2001-03-07,-0.0065383105160
2001-03-08,0.0085173258036
2001-03-09,0.0061417738348
2001-03-12,-0.0309040462401
2001-03-13,-0.0051181113968
2001-03-14,-0.0245349947962
2001-03-15,0.0012170721631
2001-03-16,-0.0121094901489
2001-03-19,0.0115172372168
2001-03-20,-0.0239932075733
2001-03-21,-0.0250003793188
2001-03-22,-0.0102558145637
2001-03-23,0.0237477358634
2001-03-26,0.0134960528126
2001-03-27,0.0224720917786
2001-03-28,0.0028488106309
2001-03-29,0.0024352632902
2001-03-30,0.0008098646436
2001-04-02,-0.0133497652929
2001-04-03,-0.0184499053498
2001-04-04,0.0129486360037
2001-04-05,0.0103094376922
2001-04-06,-0.0032652814500
2001-04-09,0.0085999893434
2001-04-10,-0.0012189603546
2001-04-11,-0.0191052607783
2001-04-12,0.0132611473639
2001-04-16,0.0000000000000
2001-04-17,0.0220865092126
2001-04-18,-0.0096046200117
2001-04-19,-0.0040398523580
2001-04-20,-0.0109530937723
2001-04-23,0.0049217786848
2001-04-24,-0.0183673791754
2001-04-25,0.0266114698790
2001-04-26,0.0093157023325
2001-04-27,0.0056174131799
2001-04-30,0.0055870677021
2001-05-01,0.0111107214720
2001-05-02,-0.0058868813222
2001-05-03,-0.0051319597821
2001-05-04,0.0087296971133
2001-05-07,-0.0003934330722
2001-05-08,-0.0035416916881
2001-05-09,0.0051344077529
2001-05-10,-0.0051081802725
2001-05-11,-0.0055293945972
2001-05-14,0.0087375424972
2001-05-15,-0.0059059002977
2001-05-16,0.0304946860218
2001-05-17,0.0049967507330
2001-05-18,-0.0053538911629
2001-05-21,-0.0007688999365
2001-05-22,-0.0100035666516
2001-05-23,-0.0089391631322
2001-05-24,0.0043136475575
2001-05-25,-0.0081996662306
2001-05-29,0.0082674566154
2001-05-30,0.0054667217892
2001-05-31,-0.0069903853135
2001-06-01,0.0132968203872
2001-06-04,0.0015441465737
2001-06-05,0.0104043214771
2001-06-06,-0.0160182713983
2001-06-07,0.0069768382623
2001-06-08,-0.0057735245600
2001-06-11,-0.0139377617271
2001-06-12,0.0117783857385
2001-06-13,-0.0077606104146
2001-06-14,-0.0007821308543
2001-06-15,-0.0058504766348
2001-06-18,0.0031598949177
2001-06-19,0.0031492238936
2001-06-20,0.0054947196878
2001-06-21,0.0085869339174
2001-06-22,-0.0278635168703
2001-06-25,-0.0051755058785
2001-06-26,0.0000000000000
2001-06-27,-0.0076026601926
2001-06-28,0.0064514418217
2001-06-29,-0.0260416498698
2001-07-02,0.0230356802139
2001-07-03,-0.0080417894821
2001-07-05,-0.0060805305373
2001-07-06,-0.0118270200146
2001-07-09,0.0152707427260
2001-07-10,-0.0081301746631
2001-07-11,-0.0053279772211
2001-07-12,-0.0061804950103
2001-07-13,0.0074626795185
2001-07-16,-0.0074074004628
2001-07-17,0.0149254849734
2001-07-18,0.0285942654254
2001-07-19,-0.0095308862008
2001-07-20,0.0136327244336
2001-07-23,-0.0233382924424
2001-07-24,-0.0076960790043
2001-07-25,0.0073473054115
2001-07-26,0.0004054833859
2001-07-27,0.0000000000000
2001-07-30,0.0125553553600
2001-07-31,0.0019996435088
2001-08-01,0.0000000000000
2001-08-02,-0.0059878075702
2001-08-03,0.0072286040700
2001-08-06,-0.0051828548244
2001-08-07,0.0020038940765
2001-08-08,-0.0040001375419
2001-08-09,0.0032130111214
2001-08-10,0.0036033344387
2001-08-13,0.0087747086290
2001-08-14,-0.0015814313428
2001-08-15,-0.0019803263006
2001-08-16,0.0099207364462
2001-08-17,0.0003929766450
2001-08-20,-0.0011785861333
2001-08-21,0.0090446774456
2001-08-22,0.0042869515926
2001-08-23,-0.0031044796035
2001-08-24,0.0120666930657
2001-08-27,-0.0019228514631
2001-08-28,-0.0119461451615
2001-08-29,-0.0152105054556
2001-08-30,0.0043568020717
2001-08-31,-0.0074925722280
2001-09-04,0.0011918638277
2001-09-05,0.0357146150446
2001-09-06,-0.0306518660557
2001-09-07,-0.0158100458081
2001-09-10,0.0220884450297
2001-09-17,-0.0007860726451
2001-09-18,-0.0121899484990
2001-09-19,-0.0127388184586
