Date,XLY
2010-06-30,-0.0122075948
2010-07-01,0.0082390135
2010-07-02,-0.0112357750
2010-07-06,0.0000000000
2010-07-07,0.0282368487
2010-07-08,0.0087073662
2010-07-09,0.0096280448
2010-07-12,0.0013152893
2010-07-13,0.0249589361
2010-07-14,-0.0064078741
2010-07-15,0.0032245816
2010-07-16,-0.0350368875
2010-07-19,0.0096600787
2010-07-20,0.0141865982
2010-07-21,-0.0178918471
2010-07-22,0.0301423393
2010-07-23,0.0144694867
2010-07-26,0.0148971505
2010-07-27,-0.0128045557
2010-07-28,-0.0069599495
2010-07-29,-0.0050971925
2010-07-30,0.0067244402
2010-08-02,0.0213103389
2010-08-03,-0.0152600823
2010-08-04,0.0167616978
2010-08-05,0.0031103835
2010-08-06,-0.0068217947
2010-08-09,0.0096784526
2010-08-10,-0.0086577400
2010-08-11,-0.0262009021
2010-08-12,-0.0038439641
2010-08-13,-0.0112539439
2010-08-16,-0.0003253433
2010-08-17,0.0162655972
2010-08-18,0.0092828298
2010-08-19,-0.0193466437
2010-08-20,-0.0006466690
2010-08-23,-0.0090613536
2010-08-24,-0.0169826750
2010-08-25,0.0102991449
2010-08-26,-0.0069056137
2010-08-27,0.0162252433
2010-08-30,-0.0175953456
2010-08-31,0.0013266693
2010-09-01,0.0344483771
2010-09-02,0.0185717880
2010-09-03,0.0147751765
2010-09-07,-0.0161088905
2010-09-08,0.0072417193
2010-09-09,0.0009380907
2010-09-10,0.0084319643
2010-09-13,0.0120784694
2010-09-14,0.0009175549
2010-09-15,0.0018342249
2010-09-16,0.0000000000
2010-09-17,0.0026022552
2010-09-20,0.0192368327
2010-09-21,-0.0041942407
2010-09-22,-0.0066185983
2010-09-23,-0.0051481793
2010-09-24,0.0258751334
2010-09-27,-0.0065284896
2010-09-28,0.0077660941
2010-09-29,-0.0071131801
2010-09-30,-0.0026862994
2010-10-01,0.0011973410
2010-10-04,-0.0020930183
2010-10-05,0.0209704922
2010-10-06,-0.0067487073
2010-10-07,0.0047267766
2010-10-08,0.0102910509
2010-10-11,0.0002909523
2010-10-12,0.0023276646
2010-10-13,0.0014515842
2010-10-14,-0.0011599380
2010-10-15,0.0072552595
2010-10-18,0.0014400919
2010-10-19,-0.0181241058
2010-10-20,0.0128918150
2010-10-21,0.0057858230
2010-10-22,0.0054639781
2010-10-25,0.0062928732
2010-10-26,0.0042643263
2010-10-27,-0.0062272547
2010-10-28,0.0045568559
2010-10-29,-0.0002834134
2010-11-01,-0.0019852258
2010-11-02,0.0113671257
2010-11-03,0.0050571908
2010-11-04,0.0156559694
2010-11-05,0.0049543062
2010-11-08,-0.0016430979
2010-11-09,-0.0090538036
2010-11-10,0.0088594357
2010-11-11,-0.0013723128
2010-11-12,-0.0104419400
2010-11-15,-0.0019442544
2010-11-16,-0.0136332423
2010-11-17,0.0087441327
2010-11-18,0.0086689362
2010-11-19,0.0047133302
2010-11-22,0.0046910630
2010-11-23,-0.0148315944
2010-11-24,0.0206300386
2010-11-26,-0.0081942231
2010-11-29,-0.0022033310
2010-11-30,-0.0022082276
2010-12-01,0.0213002905
2010-12-02,0.0130010428
2010-12-03,0.0005347564
2010-12-06,0.0010693642
2010-12-07,0.0005336583
2010-12-08,-0.0026682255
2010-12-09,0.0013375610
2010-12-10,0.0034731462
2010-12-13,-0.0047922762
2010-12-14,-0.0002678690
2010-12-15,-0.0032106920
2010-12-16,0.0072483273
2010-12-17,0.0016081765
2010-12-20,0.0058889541
2010-12-21,0.0042574755
2010-12-22,0.0013249845
2010-12-23,-0.0042339057
2010-12-27,-0.0029230803
2010-12-28,-0.0021326507
2010-12-29,0.0032053778
2010-12-30,-0.0018638917
2010-12-31,-0.0021337887
2011-01-03,0.0117614437
2011-01-04,-0.0055479136
2011-01-05,0.0082360227
2011-01-06,-0.0060610283
2011-01-07,-0.0005300604
2011-01-10,-0.0007958401
2011-01-11,-0.0002651433
2011-01-12,0.0023896976
2011-01-13,-0.0015893337
2011-01-14,0.0061020350
2011-01-18,0.0029009339
2011-01-19,-0.0099918296
2011-01-20,0.0021246007
2011-01-21,0.0023858604
2011-01-24,0.0039660086
2011-01-25,0.0005268069
2011-01-26,0.0015794111
2011-01-27,0.0078840709
2011-01-28,-0.0325945581
2011-01-31,0.0021565520
2011-02-01,0.0118339856
2011-02-02,-0.0029238279
2011-02-03,0.0117303258
2011-02-04,0.0068512998
2011-02-07,0.0052342146
2011-02-08,0.0119754468
2011-02-09,0.0066890262
2011-02-10,0.0012782623
2011-02-11,0.0102089707
2011-02-14,-0.0040422295
2011-02-15,0.0012682024
2011-02-16,0.0081073312
2011-02-17,0.0002516661
2011-02-18,0.0052759783
2011-02-22,-0.0239935919
2011-02-23,-0.0145970586
2011-02-24,0.0059771112
2011-02-25,0.0103337118
2011-02-28,0.0076706188
2011-03-01,-0.0190310269
2011-03-02,0.0038800699
2011-03-03,0.0177788616
2011-03-04,-0.0073417992
2011-03-07,-0.0099462044
2011-03-08,0.0079852109
2011-03-09,0.0023000680
2011-03-10,-0.0114736628
2011-03-11,0.0061906892
2011-03-14,-0.0123047686
2011-03-15,-0.0083048887
2011-03-16,-0.0170116239
2011-03-17,0.0045259916
2011-03-18,-0.0006379470
2011-03-21,0.0154334257
2011-03-22,-0.0078614222
2011-03-23,0.0087160290
2011-03-24,0.0146636914
2011-03-25,0.0018066597
2011-03-28,-0.0103041176
2011-03-29,0.0091098674
2011-03-30,0.0108330368
2011-03-31,-0.0035720084
2011-04-01,0.0064019155
2011-04-04,0.0022899652
2011-04-05,0.0033002997
2011-04-06,-0.0017710623
2011-04-07,-0.0040559735
2011-04-08,-0.0058539213
2011-04-11,0.0002559721
2011-04-12,-0.0012794472
2011-04-13,0.0033311343
2011-04-14,-0.0022986255
2011-04-15,0.0048649044
2011-04-18,-0.0089175630
2011-04-19,0.0023133971
2011-04-20,0.0179533786
2011-04-21,0.0055428181
2011-04-25,-0.0010022223
2011-04-26,0.0017557117
2011-04-27,0.0120182221
2011-04-28,0.0039582228
2011-04-29,-0.0007392079
2011-05-02,0.0034525387
2011-05-03,-0.0056525910
2011-05-04,-0.0022242010
2011-05-05,-0.0027252122
2011-05-06,0.0007456121
2011-05-09,0.0012409270
2011-05-10,0.0128908122
2011-05-11,-0.0095451889
2011-05-12,0.0098835949
2011-05-13,-0.0075849770
2011-05-16,-0.0133133540
2011-05-17,0.0009995793
2011-05-18,0.0117321330
2011-05-19,0.0032073611
2011-05-20,-0.0095916509
2011-05-23,-0.0094362607
2011-05-24,-0.0050136519
2011-05-25,0.0002520220
2011-05-26,0.0090680782
2011-05-27,0.0024960754
2011-05-31,0.0069720221
2011-06-01,-0.0227496450
2011-06-02,-0.0022776428
2011-06-03,-0.0129340423
2011-06-06,-0.0105346236
2011-06-07,0.0010388900
2011-06-08,-0.0077821219
2011-06-09,0.0083660023
2011-06-10,-0.0184079577
2011-06-13,-0.0013206929
2011-06-14,0.0177201083
2011-06-15,-0.0153327268
2011-06-16,-0.0023751823
2011-06-17,0.0075132386
2011-06-20,0.0081690207
2011-06-21,0.0203862818
2011-06-22,-0.0076843106
2011-06-23,0.0036140960
2011-06-24,-0.0097736133
2011-06-27,0.0122074623
2011-06-28,0.0189892492
2011-06-29,0.0045326584
2011-06-30,0.0080222221
2011-07-01,0.0201440273
2011-07-05,0.0043883143
2011-07-06,-0.0036410458
2011-07-07,0.0138855893
2011-07-08,-0.0060068687
2011-07-11,-0.0193374293
2011-07-12,-0.0049297123
2011-07-13,0.0052018415
2011-07-14,-0.0076392536
2011-07-15,0.0004967823
2011-07-18,-0.0096801042
2011-07-19,0.0192986007
2011-07-20,-0.0051637990
2011-07-21,0.0116164316
2011-07-22,0.0039090827
2011-07-25,-0.0065708095
2011-07-26,-0.0017148595
2011-07-27,-0.0174234224
2011-07-28,-0.0049949663
2011-07-29,-0.0047695154
2011-08-01,-0.0052958819
2011-08-02,-0.0377789492
2011-08-03,0.0073779836
2011-08-04,-0.0486529868
2011-08-05,-0.0008246960
2011-08-08,-0.0627406069
2011-08-09,0.0463885903
2011-08-10,-0.0426487865
2011-08-11,0.0442556878
2011-08-12,0.0123492360
2011-08-15,0.0146939999
2011-08-16,-0.0054652289
2011-08-17,-0.0013732482
2011-08-18,-0.0495187958
2011-08-19,-0.0144717348
2011-08-22,0.0029370318
2011-08-23,0.0386531244
2011-08-24,0.0177614736
2011-08-25,-0.0199444714
2011-08-26,0.0209154457
2011-08-29,0.0290700064
2011-08-30,0.0045734544
2011-08-31,0.0061593569
2011-09-01,-0.0122433326
2011-09-02,-0.0282943631
2011-09-06,-0.0030508186
2011-09-07,0.0258695007
2011-09-08,-0.0135574380
2011-09-09,-0.0263881934
2011-09-12,0.0118576148
2011-09-13,0.0117190332
2011-09-14,0.0165469346
2011-09-15,0.0168204826
2011-09-16,0.0111908805
2011-09-19,-0.0018535162
2011-09-20,-0.0053050846
2011-09-21,-0.0322663224
2011-09-22,-0.0300358633
2011-09-23,0.0150565291
2011-09-26,0.0235096868
2011-09-27,0.0068363155
2011-09-28,-0.0171104525
2011-09-29,-0.0082896687
2011-09-30,-0.0286986909
2011-10-03,-0.0292598357
2011-10-04,0.0316192590
2011-10-05,0.0183327769
2011-10-06,0.0233476761
2011-10-07,-0.0008245578
2011-10-10,0.0338375855
2011-10-11,0.0042576906
2011-10-12,0.0090087918
2011-10-13,-0.0007878642
2011-10-14,0.0162943221
2011-10-17,-0.0204290414
2011-10-18,0.0203275351
2011-10-19,-0.0150063806
2011-10-20,0.0049906085
2011-10-21,0.0277048487
2011-10-24,0.0147509941
2011-10-25,-0.0218043602
2011-10-26,-0.0038431792
2011-10-27,0.0272629080
2011-10-28,-0.0077611984
2011-10-31,-0.0153928465
2011-11-01,-0.0215272262
2011-11-02,0.0102149707
2011-11-03,0.0129632185
2011-11-04,-0.0038390179
2011-11-07,0.0064233356
2011-11-08,0.0097013459
2011-11-09,-0.0356512900
2011-11-10,0.0094387097
2011-11-11,0.0251952428
2011-11-14,-0.0073476204
2011-11-15,0.0035732283
2011-11-16,-0.0188198486
2011-11-17,-0.0176257528
2011-11-18,-0.0005275124
2011-11-21,-0.0155752746
2011-11-22,-0.0005364992
2011-11-23,-0.0198550994
2011-11-25,-0.0054751191
2011-11-28,0.0305535696
2011-11-29,0.0034720410
2011-11-30,0.0311416697
2011-12-01,0.0007746713
2011-12-02,0.0077376754
2011-12-05,0.0092141781
2011-12-06,-0.0032967266
2011-12-07,0.0063613121
2011-12-08,-0.0212390466
2011-12-09,0.0165331505
2011-12-12,-0.0030496884
2011-12-13,-0.0196277930
2011-12-14,-0.0104003891
2011-12-15,0.0015769655
2011-12-16,-0.0000002042
2011-12-19,-0.0110819824
2011-12-20,0.0274811681
2011-12-21,0.0033760478
2011-12-22,0.0028466588
2011-12-23,0.0110967615
2011-12-27,0.0030627147
2011-12-28,-0.0109415767
2011-12-29,0.0102910117
2011-12-30,-0.0063665173
2012-01-03,0.0084572655
2012-01-04,0.0078780787
2012-01-05,0.0083208997
2012-01-06,0.0015004363
2012-01-09,-0.0014981884
2012-01-10,0.0065014574
2012-01-11,0.0014910740
2012-01-12,0.0029768575
2012-01-13,-0.0012370383
2012-01-17,0.0027242142
2012-01-18,0.0160533017
2012-01-19,0.0087505894
2012-01-20,-0.0081925647
2012-01-23,-0.0007290807
2012-01-24,0.0029174828
2012-01-25,0.0072728649
2012-01-26,-0.0016848305
2012-01-27,-0.0007229765
2012-01-30,-0.0028949588
2012-01-31,-0.0002424108
2012-02-01,0.0033886056
2012-02-02,-0.0012061997
2012-02-03,0.0205266063
2012-02-06,-0.0021299696
2012-02-07,0.0047431738
2012-02-08,0.0023598039
2012-02-09,0.0016483332
2012-02-10,-0.0054066976
2012-02-13,0.0080360359
2012-02-14,-0.0011724412
2012-02-15,-0.0044602415
2012-02-16,0.0042442735
2012-02-17,0.0086876253
2012-02-21,-0.0034914025
2012-02-22,-0.0025697612
2012-02-23,0.0049179492
2012-02-24,-0.0011652344
2012-02-27,0.0058330461
2012-02-28,0.0055673046
2012-02-29,-0.0036911831
2012-03-01,0.0083353490
2012-03-02,-0.0006885107
2012-03-05,-0.0009193752
2012-03-06,-0.0156393864
2012-03-07,0.0114485668
2012-03-08,0.0101639493
2012-03-09,0.0057170997
2012-03-12,-0.0027286494
2012-03-13,0.0155038885
2012-03-14,-0.0013471588
2012-03-15,0.0033724403
2012-03-16,-0.0032141234
2012-03-19,0.0051862298
2012-03-20,0.0015701944
2012-03-21,0.0013435910
2012-03-22,-0.0024603519
2012-03-23,0.0011213226
2012-03-26,0.0159012965
2012-03-27,-0.0015430238
2012-03-28,-0.0086113290
2012-03-29,-0.0002227219
2012-03-30,0.0044551349
2012-04-02,0.0026614986
2012-04-03,-0.0019909229
2012-04-04,-0.0093082214
2012-04-05,0.0069350477
2012-04-09,-0.0091091576
2012-04-10,-0.0244394135
2012-04-11,0.0137901755
2012-04-12,0.0126955255
2012-04-13,-0.0026865218
2012-04-16,-0.0035910266
2012-04-17,0.0105874693
2012-04-18,0.0015606890
2012-04-19,-0.0080125825
2012-04-20,0.0015704725
2012-04-23,-0.0107525697
2012-04-24,-0.0033970352
2012-04-25,0.0168146938
2012-04-26,0.0125138596
2012-04-27,0.0123591253
2012-04-30,-0.0056679768
2012-05-01,0.0065773292
2012-05-02,0.0054454082
2012-05-03,-0.0077987916
2012-05-04,-0.0194322909
2012-05-07,-0.0004454427
2012-05-08,-0.0120294634
2012-05-09,-0.0038331025
2012-05-10,0.0033953981
2012-05-11,-0.0020304445
2012-05-14,-0.0140141657
2012-05-15,-0.0016053327
2012-05-16,-0.0016069520
2012-05-17,-0.0264489922
2012-05-18,-0.0075594975
2012-05-21,0.0176144094
2012-05-22,0.0039767449
2012-05-23,0.0053590238
2012-05-24,0.0046349896
2012-05-25,-0.0016148738
2012-05-29,0.0138633569
2012-05-30,-0.0157249590
2012-05-31,-0.0020838345
2012-06-01,-0.0315543782
2012-06-04,0.0035935927
2012-06-05,0.0054907924
2012-06-06,0.0216047380
2012-06-07,0.0000000000
2012-06-08,0.0088311842
2012-06-11,-0.0152041906
2012-06-12,0.0107604900
2012-06-13,-0.0145797820
2012-06-14,0.0133864847
2012-06-15,0.0098141720
2012-06-18,0.0071397681
2012-06-19,0.0091468885
2012-06-20,-0.0011329074
2012-06-21,-0.0217787361
2012-06-22,0.0044064970
2012-06-25,-0.0154699043
2012-06-26,0.0124297640
2012-06-27,-0.0013897204
2012-06-28,-0.0055674078
2012-06-29,0.0212267721
2012-07-02,0.0029693588
2012-07-03,-0.0009105667
2012-07-05,0.0025073173
2012-07-06,-0.0047750383
2012-07-09,-0.0054830831
2012-07-10,-0.0059728989
2012-07-11,-0.0057777293
2012-07-12,-0.0023245324
2012-07-13,0.0163095623
2012-07-16,-0.0064193130
2012-07-17,0.0099216131
2012-07-18,0.0052549141
2012-07-19,0.0065908498
2012-07-20,-0.0121926110
2012-07-23,-0.0146281239
2012-07-24,-0.0067272982
2012-07-25,-0.0021017738
2012-07-26,0.0161477693
2012-07-27,0.0198066914
2012-07-30,-0.0038391590
2012-07-31,-0.0129225178
2012-08-01,-0.0041337840
2012-08-02,0.0025368085
2012-08-03,0.0197838808
2012-08-06,0.0036090956
2012-08-07,0.0094403068
2012-08-08,-0.0048985098
2012-08-09,-0.0006714970
2012-08-10,-0.0008956440
2012-08-13,0.0004482604
2012-08-14,0.0024642658
2012-08-15,0.0031284366
2012-08-16,0.0082423865
2012-08-17,0.0037560309
2012-08-20,-0.0041822681
2012-08-21,-0.0013263027
2012-08-22,0.0028776383
2012-08-23,-0.0068418503
2012-08-24,0.0082221645
2012-08-27,-0.0015428911
2012-08-28,0.0019868067
2012-08-29,0.0048468284
2012-08-30,-0.0054812096
2012-08-31,0.0041886250
2012-09-04,-0.0024148416
2012-09-05,0.0015403933
2012-09-06,0.0224127751
2012-09-07,0.0053725504
2012-09-10,-0.0014961992
2012-09-11,-0.0004279446
2012-09-12,0.0049259171
2012-09-13,0.0127878314
2012-09-14,0.0039980480
2012-09-17,-0.0037725477
2012-09-18,-0.0048391390
2012-09-19,0.0103595057
2012-09-20,-0.0012555331
2012-09-21,-0.0007149463
2012-09-24,-0.0027349685
2012-09-25,-0.0118145069
2012-09-26,-0.0068315914
2012-09-27,0.0101031050
2012-09-28,-0.0042561581
2012-10-01,-0.0006413514
2012-10-02,-0.0019244229
2012-10-03,0.0079278211
2012-10-04,0.0091410251
2012-10-05,0.0029493007
2012-10-08,-0.0018903182
2012-10-09,-0.0159933617
2012-10-10,-0.0062016803
2012-10-11,-0.0045191031
2012-10-12,-0.0002162962
2012-10-15,0.0099463831
2012-10-16,0.0089913898
2012-10-17,0.0057288264
2012-10-18,0.0006328437
2012-10-19,-0.0179212937
2012-10-22,-0.0032201811
2012-10-23,-0.0079689204
2012-10-24,-0.0039075998
2012-10-25,-0.0023978904
2012-10-26,0.0032770969
2012-10-31,0.0032665595
2012-11-01,0.0115043751
2012-11-02,-0.0006437080
2012-11-05,0.0025766787
2012-11-06,0.0053544875
2012-11-07,-0.0117171238
2012-11-08,-0.0161673436
2012-11-09,-0.0048203301
2012-11-12,0.0008807279
2012-11-13,0.0028597687
2012-11-14,-0.0149156054
2012-11-15,-0.0006681263
2012-11-16,0.0066847052
2012-11-19,0.0214699081
2012-11-20,0.0049834200
2012-11-21,0.0034497324
2012-11-23,0.0133218067
2012-11-26,-0.0046648745
2012-11-27,-0.0040473423
2012-11-28,0.0130475797
2012-11-29,0.0027451326
2012-11-30,0.0008421541
2012-12-03,-0.0052596734
2012-12-04,-0.0042301446
2012-12-05,-0.0029737082
2012-12-06,0.0063909676
2012-12-07,0.0038105493
2012-12-10,-0.0056938146
2012-12-11,0.0031810889
2012-12-12,0.0012685488
2012-12-13,-0.0065454027
2012-12-14,-0.0042509165
2012-12-17,0.0179296804
2012-12-18,0.0117425719
2012-12-19,-0.0070465211
2012-12-20,0.0020868939
2012-12-21,-0.0088881384
2012-12-24,0.0008460479
2012-12-26,-0.0103549009
2012-12-27,0.0012811736
2012-12-28,-0.0081040497
2012-12-31,0.0199957210
2013-01-02,0.0208682696
2013-01-03,0.0024779415
2013-01-04,0.0037074223
2013-01-07,-0.0024625970
2013-01-08,-0.0028798576
2013-01-09,0.0016504403
2013-01-10,0.0057671910
2013-01-11,0.0008191029
2013-01-14,0.0024555424
2013-01-15,0.0073484270
2013-01-16,-0.0022288532
2013-01-17,0.0105606446
2013-01-18,0.0012055597
2013-01-22,0.0026094358
2013-01-23,0.0008010850
2013-01-24,0.0076011698
2013-01-25,0.0105224270
2013-01-28,-0.0047152188
2013-01-29,-0.0039481291
2013-01-30,-0.0017835452
2013-01-31,-0.0047647695
2013-02-01,0.0057849190
2013-02-04,-0.0122964569
2013-02-05,0.0106424475
2013-02-06,0.0021857782
2013-02-07,-0.0021810110
2013-02-08,0.0077490035
2013-02-11,-0.0033518840
2013-02-12,0.0039564843
2013-02-13,0.0021676033
2013-02-14,0.0003930123
2013-02-15,0.0011794288
2013-02-19,0.0037297818
2013-02-20,-0.0152551366
2013-02-21,-0.0083416091
2013-02-22,0.0056077278
2013-02-25,-0.0155347442
2013-02-26,0.0099130391
2013-02-27,0.0152244241
2013-02-28,0.0049328493
2013-03-01,0.0023560503
2013-03-04,0.0088149808
2013-03-05,0.0100971231
2013-03-06,-0.0007690198
2013-03-07,0.0017314744
2013-03-08,0.0105628291
2013-03-11,0.0024706657
2013-03-12,-0.0028438167
2013-03-13,0.0055132693
2013-03-14,0.0011344419
2013-03-15,-0.0038261079
2013-03-18,-0.0076062950
2013-03-19,-0.0070893818
2013-03-20,0.0115784767
2013-03-21,-0.0083936595
2013-03-22,0.0123123842
2013-03-25,-0.0017101751
2013-03-26,0.0049493756
2013-03-27,0.0003789109
2013-03-28,0.0035978592
2013-04-01,-0.0075473521
2013-04-02,0.0083652453
2013-04-03,-0.0092385381
2013-04-04,0.0057088587
2013-04-05,-0.0049193269
2013-04-08,0.0114088444
2013-04-09,-0.0026322058
2013-04-10,0.0116871589
2013-04-11,0.0083846170
2013-04-12,0.0053584870
2013-04-15,-0.0262822032
2013-04-16,0.0143452422
2013-04-17,-0.0102343957
2013-04-18,-0.0109043342
2013-04-19,0.0119747999
2013-04-22,0.0043200753
2013-04-23,0.0100990699
2013-04-24,0.0007407642
2013-04-25,0.0085106070
2013-04-26,-0.0044028017
2013-04-29,0.0035009279
2013-04-30,0.0027542103
2013-05-01,-0.0053102487
2013-05-02,0.0097570992
2013-05-03,0.0125797256
2013-05-06,0.0032409166
2013-05-07,0.0084350453
2013-05-08,0.0007118896
2013-05-09,0.0017782265
2013-05-10,0.0078112475
2013-05-13,0.0001761350
2013-05-14,0.0102148914
2013-05-15,0.0054043060
2013-05-16,-0.0116178205
2013-05-17,0.0096493460
2013-05-20,-0.0029539759
2013-05-21,0.0045311850
2013-05-22,-0.0095421284
2013-05-23,-0.0021016592
2013-05-24,-0.0029844111
2013-05-28,0.0096833231
2013-05-29,-0.0102877948
2013-05-30,0.0000000000
2013-05-31,-0.0112755831
2013-06-03,0.0044546477
2013-06-04,-0.0035478904
2013-06-05,-0.0165567106
2013-06-06,0.0104995273
2013-06-07,0.0182731052
2013-06-10,-0.0029909319
2013-06-11,-0.0098816171
2013-06-12,-0.0110499233
2013-06-13,0.0187421138
2013-06-14,-0.0031840058
2013-06-17,0.0055012478
2013-06-18,0.0102364489
2013-06-19,-0.0113556419
2013-06-20,-0.0261530070
2013-06-21,0.0019296647
2013-06-24,-0.0090844847
2013-06-25,0.0089841061
2013-06-26,0.0125387899
2013-06-27,0.0086146744
2013-06-28,0.0035585670
2013-07-01,0.0069148469
2013-07-02,0.0017608748
2013-07-03,0.0045704776
2013-07-05,0.0108485436
2013-07-08,0.0093471148
2013-07-09,0.0039447185
2013-07-10,0.0010247045
2013-07-11,0.0143346642
2013-07-12,0.0047106649
2013-07-15,-0.0025118225
2013-07-16,-0.0053719516
2013-07-17,0.0005064044
2013-07-18,0.0057355117
2013-07-19,-0.0008386182
2013-07-22,-0.0006714214
2013-07-23,-0.0013439265
2013-07-24,-0.0033642832
2013-07-25,0.0013505333
2013-07-26,0.0032022703
2013-07-29,-0.0052083860
2013-07-30,-0.0025332573
2013-07-31,0.0052488242
2013-08-01,0.0154962060
2013-08-02,0.0071321285
2013-08-05,-0.0021411383
2013-08-06,-0.0041261770
2013-08-07,-0.0087834081
2013-08-08,0.0066878136
2013-08-09,-0.0021588439
2013-08-12,-0.0013318033
2013-08-13,0.0000000000
2013-08-14,-0.0110000838
2013-08-15,-0.0175260039
2013-08-16,-0.0036020553
2013-08-19,-0.0043037535
2013-08-20,0.0102006417
2013-08-21,-0.0085573465
2013-08-22,0.0100122334
2013-08-23,0.0001707762
2013-08-26,-0.0020506454
2013-08-27,-0.0162669613
2013-08-28,0.0053959758
2013-08-29,0.0048476227
2013-08-30,-0.0062026458
2013-09-03,0.0071082391
2013-09-04,0.0105010603
2013-09-05,0.0003406494
2013-09-06,-0.0011921339
2013-09-09,0.0088662055
2013-09-10,0.0096334106
2013-09-11,0.0073650323
2013-09-12,-0.0023263703
2013-09-13,0.0028314099
2013-09-16,0.0044843425
2013-09-17,0.0057869787
2013-09-18,0.0115075777
2013-09-19,-0.0003251222
2013-09-20,-0.0060269724
2013-09-23,-0.0077096486
2013-09-24,0.0026447443
2013-09-25,-0.0061006052
2013-09-26,0.0094559914
2013-09-27,0.0001644006
2013-09-30,-0.0037792276
2013-10-01,0.0080816578
2013-10-02,-0.0003271371
2013-10-03,-0.0112930441
2013-10-04,0.0094356248
2013-10-07,-0.0141029520
2013-10-08,-0.0158017414
2013-10-09,-0.0045631149
2013-10-10,0.0232597936
2013-10-11,0.0086277710
2013-10-14,0.0041125105
2013-10-15,-0.0095020739
2013-10-16,0.0124050335
2013-10-17,0.0073518205
2013-10-18,0.0061626543
2013-10-21,0.0025788083
2013-10-22,0.0067526919
2013-10-23,-0.0063877539
2013-10-24,0.0099646781
2013-10-25,0.0074792537
2013-10-28,-0.0018952823
2013-10-29,0.0058553316
2013-10-30,-0.0048773920
2013-10-31,0.0025296618
2013-11-01,0.0023656514
2013-11-04,0.0034611780
2013-11-05,0.0000000000
2013-11-06,-0.0025085225
2013-11-07,-0.0207482962
2013-11-08,0.0158909838
2013-11-11,0.0015799264
2013-11-12,-0.0017353833
2013-11-13,0.0158028367
2013-11-14,0.0070006490
2013-11-15,0.0033985340
2013-11-18,-0.0078519232
2013-11-19,-0.0043450609
2013-11-20,-0.0051434338
2013-11-21,0.0103397301
2013-11-22,0.0055823629
2013-11-25,0.0009254449
2013-11-26,0.0058541601
2013-11-27,0.0038289468
2013-11-29,0.0009156361
2013-12-02,-0.0047256511
2013-12-03,-0.0094962438
2013-12-04,-0.0023193770
2013-12-05,0.0010847262
2013-12-06,0.0083605471
2013-12-09,-0.0007676873
2013-12-10,0.0006147442
2013-12-11,-0.0092137934
2013-12-12,-0.0030998145
2013-12-13,0.0024875793
2013-12-16,0.0065135315
2013-12-17,-0.0026193570
2013-12-18,0.0148307054
2013-12-19,-0.0006085271
2013-12-20,0.0041524761
2013-12-23,0.0044164208
2013-12-24,0.0021227804
2013-12-26,0.0074142204
2013-12-27,-0.0046561216
2013-12-30,0.0045270468
2013-12-31,0.0039055386
2014-01-02,-0.0046387685
2014-01-03,-0.0027060202
2014-01-06,-0.0061800136
2014-01-07,0.0060670706
2014-01-08,-0.0027138518
2014-01-09,-0.0001508047
2014-01-10,0.0030233672
2014-01-13,-0.0200477989
2014-01-14,0.0086139284
2014-01-15,0.0024403748
2014-01-16,-0.0053250710
2014-01-17,-0.0044355328
2014-01-21,-0.0009216417
2014-01-22,0.0026139253
2014-01-23,-0.0070550699
2014-01-24,-0.0191537677
2014-01-27,-0.0039368712
2014-01-28,0.0069565284
2014-01-29,-0.0160151119
2014-01-30,0.0167544542
2014-01-31,-0.0141242193
2014-02-03,-0.0262656079
2014-02-04,0.0122608711
2014-02-05,0.0012919926
2014-02-06,0.0211291163
2014-02-07,0.0123200880
2014-02-10,-0.0006239982
2014-02-11,0.0073381448
2014-02-12,0.0009299004
2014-02-13,0.0030968494
2014-02-14,0.0060205001
2014-02-18,0.0012274954
2014-02-19,-0.0081225719
2014-02-20,0.0054077921
2014-02-21,0.0019979170
2014-02-24,0.0041414943
2014-02-25,0.0070257259
2014-02-26,0.0056121209
2014-02-27,0.0040723441
2014-02-28,0.0040557145
2014-03-03,-0.0094253491
2014-03-04,0.0125359489
2014-03-05,0.0041766438
2014-03-06,0.0025251840
2014-03-07,-0.0014817161
2014-03-10,-0.0026708460
2014-03-11,-0.0058028892
2014-03-12,-0.0014966375
2014-03-13,-0.0121399189
2014-03-14,-0.0009107290
2014-03-17,0.0066819250
2014-03-18,0.0043747086
2014-03-19,-0.0066083559
2014-03-20,0.0025700569
2014-03-21,-0.0063912588
2014-03-24,-0.0100489350
2014-03-25,-0.0059980896
2014-03-26,-0.0080457007
2014-03-27,-0.0048353518
2014-03-28,0.0075234498
2014-03-31,0.0068451155
2014-04-01,0.0139060036
2014-04-02,0.0067053178
2014-04-03,-0.0048441444
2014-04-04,-0.0165803995
2014-04-07,-0.0194895144
2014-04-08,0.0100960570
2014-04-09,0.0107763265
2014-04-10,-0.0248763353
2014-04-11,-0.0137856113
2014-04-14,0.0078727429
2014-04-15,0.0012754132
2014-04-16,0.0140104990
2014-04-17,0.0012560543
2014-04-21,0.0026658573
2014-04-22,0.0086017042
2014-04-23,-0.0046516953
2014-04-24,0.0054525517
2014-04-25,-0.0170438396
2014-04-28,-0.0025221434
2014-04-29,0.0045828994
2014-04-30,0.0042474406
2014-05-01,0.0039157352
2014-05-02,0.0024966143
2014-05-05,0.0009340008
2014-05-06,-0.0143057075
